id,timestamp,device_id,lon,lat,latitude_raw,longitude_raw,timestamp_gps,ref_air_temp,ref_pressure,ref_humidity_relative,ref_wind_module,ref_wind_direction
81,2017-06-25 02:04:05.261305,17,512703.430000,4663643.520000,4676208.597790,523673.047144,2017-06-07 02:04:04,25.700000,45.400000,45.400000,0.000000,81.000000
82,2017-06-25 02:04:06.543512,17,512703.430000,4663643.520000,4676208.597735,523673.030642,2017-06-07 02:04:05,25.700000,45.400000,45.400000,0.000000,81.000000
83,2017-06-25 02:04:07.050865,17,512703.430000,4663643.520000,4676208.597735,523673.030642,2017-06-07 02:04:05,25.700000,45.400000,45.400000,0.100000,86.000000
84,2017-06-25 02:04:07.849467,17,512703.430000,4663643.520000,4676208.586548,523673.005927,2017-06-07 02:04:06,25.700000,45.400000,45.400000,0.100000,86.000000
85,2017-06-25 02:04:09.502418,17,512703.430000,4663643.520000,4676208.586548,523673.005927,2017-06-07 02:04:06,25.700000,45.400000,45.400000,0.100000,86.000000
86,2017-06-25 02:04:09.200094,17,512703.430000,4663643.520000,4676208.542079,523672.989575,2017-06-07 02:04:07,25.700000,45.400000,45.400000,0.100000,86.000000
87,2017-06-25 02:04:11.011712,17,512703.430000,4663643.520000,4676208.542079,523672.989575,2017-06-07 02:04:07,25.700000,45.400000,45.400000,0.100000,72.000000
88,2017-06-25 02:04:10.873062,17,512703.430000,4663643.520000,4676208.486646,523673.014514,2017-06-07 02:04:10,25.700000,45.400000,45.400000,0.100000,72.000000
90,2017-06-25 02:04:12.277189,17,512703.430000,4663643.520000,4676208.486646,523673.014514,2017-06-07 02:04:10,25.700000,45.400000,45.400000,0.100000,72.000000
91,2017-06-25 02:04:14.033167,17,512703.430000,4663643.520000,4676208.486646,523673.014514,2017-06-07 02:04:10,25.700000,45.400000,45.400000,0.100000,72.000000
92,2017-06-25 02:04:13.674391,17,512703.430000,4663643.520000,4676208.420081,523673.031240,2017-06-07 02:04:12,25.700000,45.400000,45.400000,0.100000,72.000000
93,2017-06-25 02:04:15.238593,17,512703.430000,4663643.520000,4676208.375890,523673.097397,2017-06-07 02:04:13,25.700000,45.400000,45.400000,0.100000,72.000000
94,2017-06-25 02:04:16.964534,17,512703.430000,4663643.520000,4676208.375890,523673.097397,2017-06-07 02:04:13,25.700000,45.400000,45.400000,0.100000,72.000000
95,2017-06-25 02:04:16.783906,17,512703.430000,4663643.520000,4676208.375945,523673.113899,2017-06-07 02:04:15,25.700000,45.400000,45.400000,0.100000,72.000000
96,2017-06-25 02:04:18.127745,17,512703.430000,4663643.520000,4676208.342635,523673.114011,2017-06-07 02:04:16,25.700000,45.400000,45.400000,0.100000,72.000000
97,2017-06-25 02:04:19.982449,17,512703.430000,4663643.520000,4676208.342635,523673.114011,2017-06-07 02:04:16,25.700000,45.400000,45.400000,0.100000,72.000000
98,2017-06-25 02:04:19.618144,17,512703.430000,4663643.520000,4676208.309325,523673.114123,2017-06-07 02:04:18,25.700000,45.400000,45.400000,0.100000,72.000000
99,2017-06-25 02:04:21.015356,17,512703.430000,4663643.520000,4676208.198486,523673.172253,2017-06-07 02:04:19,25.700000,45.400000,45.400000,0.100000,72.000000
100,2017-06-25 02:04:22.809635,17,512703.430000,4663643.520000,4676208.198486,523673.172253,2017-06-07 02:04:19,25.700000,45.400000,45.400000,0.100000,24.000000
101,2017-06-25 02:04:22.469081,17,512703.430000,4663643.520000,4676208.143053,523673.197192,2017-06-07 02:04:21,25.700000,45.400000,45.400000,0.100000,24.000000
102,2017-06-25 02:04:23.754847,17,512703.430000,4663643.520000,4676208.154017,523673.155900,2017-06-07 02:04:22,25.700000,45.400000,45.400000,0.100000,24.000000
103,2017-06-25 02:04:25.464590,17,512703.430000,4663643.520000,4676208.154017,523673.155900,2017-06-07 02:04:22,25.700000,45.400000,45.400000,0.100000,24.000000
104,2017-06-25 02:04:25.357199,17,512703.430000,4663643.520000,4676208.098417,523673.131335,2017-06-07 02:04:23,25.700000,45.400000,45.400000,0.100000,24.000000
105,2017-06-25 02:04:26.765305,17,512703.430000,4663643.520000,4676207.953962,523673.098817,2017-06-07 02:04:25,25.700000,45.400000,45.400000,0.100000,24.000000
106,2017-06-25 02:04:27.980320,17,512703.430000,4663643.520000,4676208.098417,523673.131335,2017-06-07 02:04:23,25.700000,45.400000,45.400000,0.100000,52.000000
107,2017-06-25 02:04:27.966463,17,512703.430000,4663643.520000,4676207.842984,523673.115693,2017-06-07 02:04:26,25.700000,45.400000,45.400000,0.100000,24.000000
108,2017-06-25 02:04:29.859076,17,512703.430000,4663643.520000,4676208.098417,523673.131335,2017-06-07 02:04:23,25.700000,45.400000,45.400000,0.100000,24.000000
109,2017-06-25 02:04:29.756527,17,512703.430000,4663643.520000,4676207.809674,523673.115805,2017-06-07 02:04:29,25.700000,45.400000,45.400000,0.100000,24.000000
111,2017-06-25 02:04:29.485407,17,512703.430000,4663643.520000,4676207.787412,523673.099378,2017-06-07 02:04:28,25.700000,45.400000,45.400000,0.100000,24.000000
112,2017-06-25 02:04:31.325574,17,512703.430000,4663643.520000,4676207.809813,523673.157059,2017-06-07 02:04:29,25.700000,45.400000,45.400000,0.100000,24.000000
113,2017-06-25 02:04:33.004891,17,512703.430000,4663643.520000,4676208.098417,523673.131335,2017-06-07 02:04:23,25.700000,45.400000,45.400000,0.100000,108.000000
114,2017-06-25 02:04:32.652592,17,512703.430000,4663643.520000,4676207.754629,523673.256257,2017-06-07 02:04:31,25.700000,45.400000,45.400000,0.100000,24.000000
115,2017-06-25 02:04:33.906163,17,512703.430000,4663643.520000,4676207.787967,523673.264395,2017-06-07 02:04:32,25.700000,45.400000,45.400000,0.100000,24.000000
116,2017-06-25 02:04:35.420583,17,512703.430000,4663643.520000,4676208.098417,523673.131335,2017-06-07 02:04:23,25.700000,45.400000,45.400000,0.100000,24.000000
117,2017-06-25 02:04:35.298441,17,512703.430000,4663643.520000,4676207.754713,523673.281009,2017-06-07 02:04:34,25.700000,45.400000,45.400000,0.100000,24.000000
118,2017-06-25 02:04:38.436805,17,512703.430000,4663643.520000,4676208.098417,523673.131335,2017-06-07 02:04:23,25.700000,45.400000,45.400000,0.100000,153.000000
119,2017-06-25 02:04:39.714263,17,512703.430000,4663643.520000,4676207.644040,523673.388644,2017-06-07 02:04:38,25.700000,45.400000,45.400000,0.100000,24.000000
120,2017-06-25 02:04:41.900502,17,512703.430000,4663643.520000,4676208.098417,523673.131335,2017-06-07 02:04:23,25.700000,45.400000,45.400000,0.100000,24.000000
121,2017-06-25 02:04:41.417986,17,512703.430000,4663643.520000,4676207.510772,523673.380842,2017-06-07 02:04:39,25.700000,45.400000,45.400000,0.100000,24.000000
122,2017-06-25 02:04:42.904268,17,512703.430000,4663643.520000,4676207.399766,523673.389467,2017-06-07 02:04:41,25.700000,45.400000,45.400000,0.100000,24.000000
123,2017-06-25 02:04:44.416924,17,512703.430000,4663643.520000,4676207.322237,523673.447485,2017-06-07 02:04:43,25.700000,45.400000,45.400000,0.100000,24.000000
124,2017-06-25 02:04:44.928364,17,512703.430000,4663643.520000,4676208.098417,523673.131335,2017-06-07 02:04:23,25.700000,45.400000,45.400000,0.100000,144.000000
125,2017-06-25 02:04:45.784288,17,512703.430000,4663643.520000,4676207.266720,523673.447671,2017-06-07 02:04:44,25.700000,45.400000,45.400000,0.100000,24.000000
126,2017-06-25 02:04:47.383021,17,512703.430000,4663643.520000,4676208.098417,523673.131335,2017-06-07 02:04:23,25.700000,45.400000,45.400000,0.100000,24.000000
127,2017-06-25 02:04:47.244915,17,512703.430000,4663643.520000,4676207.289066,523673.488851,2017-06-07 02:04:45,25.700000,45.400000,45.400000,0.100000,24.000000
128,2017-06-25 02:04:48.892457,17,512703.430000,4663643.520000,4676208.098417,523673.131335,2017-06-07 02:04:23,25.700000,45.400000,45.400000,0.100000,187.000000
129,2017-06-25 02:04:48.783069,17,512703.430000,4663643.520000,4676207.233549,523673.489038,2017-06-07 02:04:48,25.700000,45.400000,45.400000,0.100000,24.000000
131,2017-06-25 02:04:48.508959,17,512703.430000,4663643.520000,4676207.255756,523673.488963,2017-06-07 02:04:47,25.700000,45.400000,45.400000,0.100000,24.000000
